HD 9174,1.0,81.68,b,2.200000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 92788,2.0,34.69,b,0.970000,c,10.500000,,,,,,,,,,,,,,,,,,,,,,,,
HD 92987,1.0,43.59,b,9.620000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 93083,1.0,28.54,b,0.477000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 9446,2.0,50.42,b,0.189000,c,0.654000,,,,,,,,,,,,,,,,,,,,,,,,
HD 94834,1.0,98.43,b,2.740000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 95086,1.0,86.44,b,55.700000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 95089,2.0,137.46,b,1.360000,c,3.330000,,,,,,,,,,,,,,,,,,,,,,,,
HD 95127,1.0,689.75,b,1.280000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 95872,1.0,72.37,b,5.150000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 96063,1.0,140.62,b,1.110000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 96127,1.0,597.42,b,1.420000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 97048,1.0,185.00,b,130.000000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 97658,1.0,21.58,b,0.079600,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 98219,1.0,114.07,b,1.260000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 98649,1.0,42.22,b,6.570000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 99109,1.0,54.88,b,1.110000,,,,,,,,,,,,,,,,,,,,,,,,,,
HD 99706,2.0,147.21,b,1.980000,c,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 105854,1.0,78.80,b,0.810000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 107773,1.0,103.63,b,0.720000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 109384,1.0,56.20,b,1.134000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 12961,1.0,23.39,b,0.250000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 14810,3.0,50.55,b,0.069600,c,0.549000,d,1.940000,,,,,,,,,,,,,,,,,,,,,,
HIP 35173,1.0,33.19,b,0.217000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 41378,5.0,106.61,b,,c,,d,,e,,f,,,,,,,,,,,,,,,,,,,
HIP 5158,2.0,51.68,b,0.890000,c,7.700000,,,,,,,,,,,,,,,,,,,,,,,,
HIP 54373,2.0,18.73,b,0.063000,c,0.099000,,,,,,,,,,,,,,,,,,,,,,,,
HIP 57274,3.0,25.88,b,0.070000,c,0.178000,d,1.010000,,,,,,,,,,,,,,,,,,,,,,
HIP 63242,1.0,157.16,b,0.565000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 65407,2.0,55.50,b,0.177000,c,0.316000,,,,,,,,,,,,,,,,,,,,,,,,
HIP 65426,1.0,111.40,b,92.000000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 65891,1.0,136.05,b,2.810000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 67537,1.0,112.60,b,4.910000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 67851,2.0,65.96,b,0.460000,c,3.820000,,,,,,,,,,,,,,,,,,,,,,,,
HIP 71135,1.0,32.36,b,0.335000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 74890,1.0,91.49,b,2.100000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 78530,1.0,156.70,b,740.000000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 79431,1.0,14.54,b,0.360000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 91258,1.0,45.95,b,0.060000,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP 97233,1.0,102.58,b,2.550000,,,,,,,,,,,,,,,,,,,,,,,,,,
HN Peg,1.0,18.13,b,773.000000,,,,,,,,,,,,,,,,,,,,,,,,,,
HR 2562,1.0,34.04,b,20.300000,,,,,,,,,,,,,,,,,,,,,,,,,,
HR 810,1.0,17.33,b,0.920000,,,,,,,,,,,,,,,,,,,,,,,,,,
HR 8799,4.0,39.40,b,68.000000,c,38.000000,d,24.000000,e,16.400000,,,,,,,,,,,,,,,,,,,,
IC 4651 9122,1.0,879.38,b,2.038000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-10,1.0,274.48,b,0.137000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-100,1.0,190.04,b,0.029600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-101,1.0,189.33,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-102,1.0,189.17,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-104,1.0,190.21,b,0.023000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-105,1.0,199.28,b,0.079600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-107,1.0,696.95,b,0.047500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-108,1.0,484.99,b,0.058100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-11,1.0,332.46,b,0.225700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-110,1.0,116.84,b,0.102700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-111,1.0,201.51,b,0.062100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-113,1.0,649.75,b,0.064200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-114,1.0,484.80,b,0.095400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-115,1.0,418.58,b,0.143000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-116,1.0,49.46,b,0.048000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-117,2.0,101.95,b,0.018900,c,0.049200,,,,,,,,,,,,,,,,,,,,,,,,
K2-118,1.0,324.70,b,0.245000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-119,1.0,369.66,b,0.069800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-12,1.0,329.36,b,0.080200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-120,1.0,289.54,b,0.078000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-121,1.0,170.37,b,0.052500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-123,1.0,162.36,b,0.164900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-124,1.0,140.40,b,0.049000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-125,1.0,124.60,b,0.121000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-126,1.0,103.29,b,0.065600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-127,1.0,723.97,b,0.041100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-128,1.0,115.01,b,0.056000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-129,1.0,27.82,b,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-13,1.0,345.76,b,0.211400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-130,1.0,118.41,b,0.032000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-131,1.0,153.70,b,0.009500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-132,1.0,620.41,b,0.091600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-133,4.0,75.20,b,0.031940,c,0.043410,d,0.074870,e,0.134600,,,,,,,,,,,,,,,,,,,,
K2-137,1.0,99.15,b,0.005800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-138,5.0,183.00,b,0.033800,c,0.044540,d,0.058830,e,0.078070,f,0.104300,,,,,,,,,,,,,,,,,,
K2-139,1.0,154.60,b,0.179600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-14,1.0,367.72,b,0.062700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-140,1.0,341.60,b,0.068700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-141,2.0,61.98,b,0.007160,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-146,2.0,79.31,b,0.025900,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-147,1.0,88.00,b,0.015900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-149,1.0,118.00,b,0.083000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-15,1.0,501.03,b,0.091000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-150,1.0,110.00,b,0.072700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-152,1.0,108.70,b,0.171600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-153,1.0,143.60,b,0.061400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-154,2.0,129.80,b,0.040500,c,0.067700,,,,,,,,,,,,,,,,,,,,,,,,
K2-155,3.0,82.00,b,0.056200,c,0.094600,d,0.193700,,,,,,,,,,,,,,,,,,,,,,
K2-156,1.0,150.40,b,0.014900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-157,1.0,300.88,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-158,2.0,198.20,b,0.088700,c,0.062200,,,,,,,,,,,,,,,,,,,,,,,,
K2-159,1.0,171.90,b,0.101300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-16,3.0,338.19,d,,b,0.066700,c,0.122900,,,,,,,,,,,,,,,,,,,,,,
K2-160,1.0,318.19,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-161,1.0,941.09,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-162,1.0,125.10,b,0.079500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-163,1.0,209.67,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-164,1.0,379.64,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-165,3.0,135.10,b,,c,,d,,,,,,,,,,,,,,,,,,,,,,,
K2-166,2.0,481.00,c,,b,0.085800,,,,,,,,,,,,,,,,,,,,,,,,
K2-167,1.0,81.08,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-168,2.0,245.56,c,,b,,,,,,,,,,,,,,,,,,,,,,,,,
K2-169,1.0,237.35,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-17,1.0,125.56,b,0.119000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-170,2.0,397.26,b,,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-171,1.0,616.41,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-172,2.0,251.51,b,,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-173,1.0,230.14,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-174,1.0,100.10,b,0.126000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-175,1.0,249.01,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-176,1.0,249.01,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-177,1.0,499.02,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-178,1.0,216.08,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-179,1.0,191.84,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-18,2.0,38.07,b,0.142900,c,0.060000,,,,,,,,,,,,,,,,,,,,,,,,
K2-180,1.0,204.51,b,0.075300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-181,1.0,364.82,b,0.070600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-182,1.0,155.90,b,0.052900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-183,3.0,331.77,b,,c,0.093200,d,0.152700,,,,,,,,,,,,,,,,,,,,,,
K2-184,1.0,75.79,b,0.122900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-185,1.0,270.41,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-186,1.0,333.84,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-187,4.0,333.51,b,0.016400,c,0.039200,d,0.072000,e,0.110600,,,,,,,,,,,,,,,,,,,,
K2-188,2.0,452.90,b,0.028900,c,0.078500,,,,,,,,,,,,,,,,,,,,,,,,
K2-189,2.0,243.93,b,0.036100,c,0.068000,,,,,,,,,,,,,,,,,,,,,,,,
K2-19,3.0,292.14,b,0.074000,c,0.097100,d,0.034400,,,,,,,,,,,,,,,,,,,,,,
K2-190,2.0,161.42,b,,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-191,1.0,289.57,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-192,1.0,223.99,b,0.049000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-193,1.0,416.91,b,0.118400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-194,1.0,640.65,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-195,2.0,317.83,b,0.120800,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-196,1.0,594.09,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-197,1.0,249.59,b,0.080600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-198,3.0,110.91,b,,c,,d,,,,,,,,,,,,,,,,,,,,,,,
K2-199,2.0,107.97,b,0.038500,c,0.066800,,,,,,,,,,,,,,,,,,,,,,,,
K2-200,1.0,185.09,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-201,2.0,199.05,b,,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-202,1.0,302.99,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-203,1.0,166.93,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-204,1.0,586.87,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-205,1.0,409.95,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-206,1.0,246.14,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-207,1.0,366.84,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-208,1.0,258.76,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-209,1.0,76.67,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-21,2.0,83.85,b,0.076000,c,0.107000,,,,,,,,,,,,,,,,,,,,,,,,
K2-210,1.0,177.39,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-211,1.0,274.39,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-212,1.0,109.32,b,0.078500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-213,1.0,394.05,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-214,1.0,303.28,b,0.083400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-215,1.0,408.67,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-216,1.0,115.84,b,0.028000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-217,1.0,386.01,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-218,1.0,398.41,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-219,3.0,328.42,b,,c,,d,,,,,,,,,,,,,,,,,,,,,,,
K2-220,1.0,234.92,b,0.110400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-221,1.0,321.63,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-222,1.0,101.59,b,0.121100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-223,2.0,201.10,b,0.012700,c,0.054900,,,,,,,,,,,,,,,,,,,,,,,,
K2-224,2.0,277.70,b,0.051600,c,0.088600,,,,,,,,,,,,,,,,,,,,,,,,
K2-225,1.0,360.30,b,0.134000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-226,1.0,211.20,b,0.041300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-227,1.0,188.22,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-228,1.0,142.40,b,0.033800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-229,2.0,103.80,b,0.013100,c,0.076900,,,,,,,,,,,,,,,,,,,,,,,,
K2-230,1.0,548.90,b,0.040900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-231,1.0,295.00,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-232,1.0,131.21,b,0.103560,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-233,3.0,67.64,b,0.033170,c,0.066870,d,0.152700,,,,,,,,,,,,,,,,,,,,,,
K2-237,1.0,309.50,b,0.035300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-238,1.0,453.00,b,0.046000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-239,3.0,49.00,b,0.044100,c,0.057600,d,0.068500,,,,,,,,,,,,,,,,,,,,,,
K2-24,2.0,171.39,b,0.154000,c,0.247000,,,,,,,,,,,,,,,,,,,,,,,,
K2-240,2.0,70.00,b,0.051300,c,0.115900,,,,,,,,,,,,,,,,,,,,,,,,
K2-241,1.0,149.60,b,0.156700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-242,1.0,109.60,b,0.049400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-243,2.0,269.20,b,0.108700,c,0.181700,,,,,,,,,,,,,,,,,,,,,,,,
K2-244,1.0,214.00,b,0.141800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-245,1.0,463.40,b,0.095900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-246,1.0,723.10,b,0.060200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-247,2.0,260.20,b,0.030400,c,0.061500,,,,,,,,,,,,,,,,,,,,,,,,
K2-248,1.0,410.50,b,0.069900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-249,1.0,528.30,b,0.115100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-25,1.0,45.01,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-250,1.0,417.60,b,0.045900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-251,1.0,147.70,b,0.069400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-252,1.0,229.90,b,0.104100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-253,1.0,901.80,b,0.050600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-254,2.0,229.40,b,0.044800,c,0.092300,,,,,,,,,,,,,,,,,,,,,,,,
K2-255,1.0,192.40,b,0.027400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-256,1.0,580.50,b,0.057800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-257,1.0,64.10,b,0.021600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-258,1.0,675.20,b,0.149000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-259,1.0,422.10,b,0.127100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-26,1.0,99.33,b,0.096200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-260,1.0,676.32,b,0.040400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-261,1.0,214.58,b,0.102000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-263,1.0,163.23,b,0.257300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-264,2.0,187.00,b,0.050230,c,0.112830,,,,,,,,,,,,,,,,,,,,,,,,
K2-268,2.0,331.46,b,0.030800,c,0.081900,,,,,,,,,,,,,,,,,,,,,,,,
K2-269,1.0,362.07,b,0.053100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-270,2.0,283.53,b,0.024700,c,0.049700,,,,,,,,,,,,,,,,,,,,,,,,
K2-271,1.0,571.47,b,0.077000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-272,1.0,426.57,b,0.108100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-273,1.0,310.60,b,0.097400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-274,1.0,232.82,b,0.106400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-275,2.0,124.09,b,0.040000,c,0.075000,,,,,,,,,,,,,,,,,,,,,,,,
K2-276,1.0,489.88,b,0.129100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-277,1.0,113.53,b,0.067500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-278,1.0,804.13,b,0.048800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-279,1.0,183.80,b,0.067000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-28,1.0,63.11,b,0.021400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-280,1.0,396.90,b,0.148800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-281,1.0,466.11,b,0.077300,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-282,2.0,502.28,c,,b,0.049900,,,,,,,,,,,,,,,,,,,,,,,,
K2-283,1.0,408.24,b,0.029100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-284,1.0,107.60,b,0.047710,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-285,4.0,155.65,b,0.038170,c,0.082400,d,0.117800,e,0.180410,,,,,,,,,,,,,,,,,,,,
K2-286,1.0,76.32,b,0.176800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-287,1.0,159.05,b,0.120600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-289,1.0,270.70,b,0.107000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-291,1.0,90.29,b,0.032610,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-293,1.0,396.64,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-294,1.0,377.04,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-295,1.0,225.70,b,0.045100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-3,3.0,44.13,b,0.076900,c,0.139900,d,0.207600,,,,,,,,,,,,,,,,,,,,,,
K2-30,1.0,336.26,b,0.048390,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-308,1.0,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-33,1.0,139.80,b,0.040900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-34,1.0,352.34,b,0.042600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-35,2.0,254.43,b,0.055000,c,0.031000,,,,,,,,,,,,,,,,,,,,,,,,
K2-36,2.0,110.09,b,0.022300,c,0.054000,,,,,,,,,,,,,,,,,,,,,,,,
K2-37,3.0,180.86,b,0.051100,c,0.065400,d,0.110300,,,,,,,,,,,,,,,,,,,,,,
K2-38,2.0,193.71,b,0.050730,c,0.096400,,,,,,,,,,,,,,,,,,,,,,,,
K2-39,1.0,310.14,b,0.057080,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-4,1.0,233.37,b,0.078000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-42,1.0,401.36,b,0.061700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-43,2.0,183.48,b,0.037840,c,,,,,,,,,,,,,,,,,,,,,,,,,
K2-44,1.0,483.19,b,0.065100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-45,1.0,502.34,b,0.022400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-46,1.0,454.93,b,0.138210,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-47,1.0,353.38,b,0.177900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-48,1.0,316.61,b,0.134400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-49,1.0,463.06,b,0.030900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-5,2.0,204.12,b,0.053200,c,0.081800,,,,,,,,,,,,,,,,,,,,,,,,
K2-50,2.0,259.33,c,,b,0.070500,,,,,,,,,,,,,,,,,,,,,,,,
K2-52,1.0,1041.70,b,0.054000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-53,1.0,139.10,b,0.098000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-54,1.0,175.84,b,0.067100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-55,1.0,160.26,b,0.034860,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-57,1.0,266.23,b,0.074600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-58,3.0,182.69,b,0.069200,c,0.035000,d,0.151700,,,,,,,,,,,,,,,,,,,,,,
K2-59,2.0,314.09,b,0.135400,c,0.090500,,,,,,,,,,,,,,,,,,,,,,,,
K2-6,1.0,319.59,b,0.189800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-60,1.0,498.70,b,0.045000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-61,1.0,410.35,b,0.039200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-62,2.0,112.83,b,0.063600,c,0.114800,,,,,,,,,,,,,,,,,,,,,,,,
K2-63,2.0,524.41,b,0.162700,c,0.189000,,,,,,,,,,,,,,,,,,,,,,,,
K2-64,1.0,506.87,b,0.061900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-65,1.0,78.06,b,0.101400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-66,1.0,520.43,b,0.059830,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-68,1.0,169.47,b,0.070800,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-69,1.0,181.63,b,0.059100,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-7,1.0,754.64,b,0.181400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-70,1.0,234.47,b,0.111200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-71,1.0,153.86,b,0.055900,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-72,4.0,66.56,b,0.040000,c,0.078000,d,0.050000,e,0.106000,,,,,,,,,,,,,,,,,,,,
K2-73,1.0,271.27,b,0.076190,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-74,1.0,381.85,b,0.140200,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-75,2.0,570.86,b,0.081000,c,0.142900,,,,,,,,,,,,,,,,,,,,,,,,
K2-77,1.0,142.31,b,0.076000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-79,1.0,257.90,b,0.098700,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-8,2.0,407.93,b,0.085600,c,0.053200,,,,,,,,,,,,,,,,,,,,,,,,
K2-80,3.0,201.96,b,0.135000,c,0.059600,d,,,,,,,,,,,,,,,,,,,,,,,
K2-81,1.0,254.14,b,0.059000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-83,2.0,125.98,b,0.030140,c,0.071310,,,,,,,,,,,,,,,,,,,,,,,,
K2-84,2.0,287.23,b,0.066500,c,0.176800,,,,,,,,,,,,,,,,,,,,,,,,
K2-85,1.0,97.49,b,0.012630,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-86,1.0,260.61,b,0.077000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-87,1.0,503.60,b,0.094000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-88,1.0,110.91,b,0.034500,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-89,1.0,86.25,b,0.014620,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-9,1.0,83.16,b,0.091000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-90,2.0,134.90,b,0.096000,c,0.035000,,,,,,,,,,,,,,,,,,,,,,,,
K2-91,1.0,62.69,b,0.016400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-95,1.0,180.63,b,0.069600,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-97,1.0,869.76,b,0.086000,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-98,1.0,526.31,b,0.097400,,,,,,,,,,,,,,,,,,,,,,,,,,
K2-99,1.0,522.29,b,0.159700,,,,,,,,,,,,,,,,,,,,,,,,,,
KELT-1,1.0,262.00,b,0.024660,,,,,,,,,,,,,,,,,,,,,,,,,,
KELT-10,1.0,183.00,b,0.052500,,,,,,,,,,,,,,,,,,,,,,,,,,
